"Title","ID","Created Date","Updated Date","Owner","Url","Description","Category","All Categories (List)","New Homes  (List)","Rock Houses (List)","Livelihood Struggles (List)","Families with Young Children (List)","Single Parents (List)","Medical Issues (List)","Seniors (List)","Living Alone (List)","People with Disabilities (List)","Community (List)","Water Supply System (List)","Chickens (List)"
"CỤ BÀ SỐNG CÔ ĐỘC TRONG CĂN CHÒI 1 VÁCH..Gạo không có ăn, mưa không chổ ngủ. Tập 104","0a38a024-4599-4f7a-bd0c-ac9d3e9b7556",2025-05-29T01:28:16Z,2025-09-22T18:02:09Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=PoI8bI41kjA","Một phụ nữ lớn tuổi sống một mình trong một túp lều một bức tường do chính bà xây dựng từ măng và phân bò ở một vùng núi xa xôi. Bà lấy nước hàng ngày từ trên núi để phục vụ nhu cầu của mình. Để kiếm thu nhập, bà hái chuối từ rừng và bán chúng cùng với lá chuối bà làm từ phân bò trong làng. Chế độ ăn của bà chủ yếu bao gồm đu đủ và muối ớt, bà tin rằng chúng giúp ích cho ""căn bệnh đắng cay"" của mình. Mặc dù có năm đứa con đã trưởng thành, bà vẫn sống biệt lập kể từ khi chồng bà mất cách đây 20 năm và các con bà hiếm khi đến thăm. Bà thức trắng đêm để bảo vệ đàn bò của mình khỏi bọn trộm và lo sợ rằng những người khác có thể phá hoại túp lều của bà.
","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Dẫn con thơ vào rừng sâu TRÚ ẨN, ở trong căn chòi TẢ TƠI, bữa đói bữa no. Tập 405","0a625d62-ee3d-4dba-a0eb-defc58f3beda",2025-05-29T01:28:17Z,2025-09-22T18:21:22Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=c2HZR4-ZoGQ","Một gia đình năm người sống trong một túp lều đổ nát trong một khu rừng xa xôi, phải xây dựng lại hàng năm do thời tiết khắc nghiệt và những tấm bạt bị thủng. Họ dựa vào một ao nước tự nhiên để lấy nước, thu thập và lọc nước bằng những chiếc can 20 lít. Không có điện hoặc nước máy, họ sử dụng lõi ngô để nấu ăn và sưởi ấm. Người mẹ sống với hai cô con gái lớn (18 và 16 tuổi) và hai đứa con nhỏ, trong khi chồng cô đi hái cà phê xa. Gia đình đang nợ nần chồng chất, người mẹ phải chăn bò thuê để nuôi con. Cậu con trai 8 tuổi mơ ước sở hữu một chiếc xe đạp và sống trong một ngôi nhà mới không bị dột. Những đứa trẻ, bao gồm cả Dong 3 tuổi, bị suy dinh dưỡng và thiếu cân.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"TÁ HOẢ..Người đàn ông di cư và tìm đến men say vì lý do ĐAU LÒNG này. Tập 125","0b63c718-8d51-4fe5-98e2-219cc4b5c63a",2025-05-29T01:28:16Z,2025-09-22T18:04:06Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=2w-sRhuCy7U","Một người đàn ông đấu tranh với rượu, uống rượu từ sáng đến tối hàng ngày trong bốn năm do không có khả năng làm việc hoặc chăm sóc gia đình. Anh ấy uống rượu một mình như một cơ chế đối phó với nỗi buồn của mình.","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"ĐÁNG THƯƠNG..Cụ bà sống trong CĂN CHÒI DỘT NÁT phải ăn bắp thay CƠM sống qua ngày. Tập 121","0ec7240c-a58f-42ba-ad67-652f64417a50",2025-05-29T01:28:16Z,2025-09-22T18:03:43Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=mpCfUAVKDSY","Thực tế khắc nghiệt của một gia đình sống trong một túp lều xa xôi, đổ nát. Ngôi nhà của họ, được dựng bằng tôn và vải bạt rách, thiếu các tiện nghi thiết yếu như điện, nước máy và giường ngủ phù hợp. Họ phụ thuộc vào nước mưa thu thập được và nước đóng chai đã lọc, và lửa cung cấp hơi ấm và ánh sáng vào ban đêm. Bà ngoại nuôi sống gia đình bằng cách bán phân bò để kiếm được một khoản thu nhập rất nhỏ, giới hạn bữa ăn của họ chỉ là món hầm ngô và súp đơn giản hai lần một ngày. Bị cô lập trên núi không có tín hiệu điện thoại, họ dựa vào truyền miệng để giao tiếp và các biện pháp khắc phục truyền thống cho các trường hợp khẩn cấp về y tế, chẳng hạn như sử dụng nọc độc từ rắn và rết bị bắt để cắn.
","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Từ ngày vợ bị S.át hại đến nay 2 cha con của anh cường đã thực hiện được ƯỚC MƠ trong đời. tập 204","104770b8-8810-4410-998f-f8ec3d784aaf",2025-05-29T01:28:17Z,2025-09-22T18:11:40Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=ONYZadgUXH4","Ngôi nhà sàn mới, được xây dựng với sự hỗ trợ của cộng đồng và đóng góp của người xem, mang đến một môi trường an toàn và yên bình cho người cha và hai cô con gái. Gia đình cũng nhận được các vật dụng thiết yếu như quạt và đèn chạy bằng năng lượng mặt trời để giải quyết tình trạng nguồn điện yếu. Điều kiện sống được cải thiện có nghĩa là trẻ em hiện có thể đến trường và người cha có thể tập trung vào sức khỏe của mình. Ngôi nhà mới mang đến một nơi trú ẩn an toàn khỏi thời tiết khắc nghiệt và cải thiện đáng kể chất lượng cuộc sống của họ.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cô gái trẻ VỠ OÀ CẢM XÚC khi nhận được gà để nuôi phát triển KINH TẾ trong rừng sâu. Tập 490","10909ba6-d05b-46b8-9942-3b5e5c2247d1",2025-05-29T01:28:17Z,2025-07-31T02:04:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=M_IYn0KrNf4","Gia đình này dự định nuôi những con gà này để bán và lấy trứng, với mục đích cải thiện tình hình kinh tế của họ. Gia đình hy vọng tình hình kinh tế được cải thiện này sẽ cho phép họ cho con mình đi học. Chuồng gà di động, được làm bằng tôn gợn sóng, có thiết kế sáng tạo với hệ thống thông gió, hai ngăn và lưới để chăm sóc gà tối ưu.","Chickens","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“NGƯỜI PHỤ NỮ VỠ OÀ CẢM XÚC” bỗng dưng ƯỚC MƠ trở thành sự thật. Tập 456","11fc1f47-4014-4db7-b3f5-3c753eada232",2025-05-29T01:28:17Z,2025-09-22T18:26:16Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=r8a9hXjgLHg","Ngôi nhà 3x4 được xây dựng với lan can để tăng tính thẩm mỹ và tôn cách nhiệt để tăng độ bền, phù hợp với vùng núi. Ngôi nhà được trang bị quạt năng lượng mặt trời, bể chứa nước 500 lít và hệ thống điện năng lượng mặt trời. Ngoài ra còn có chuồng gà. Video tập trung vào một người mẹ ngoài 40 tuổi bị mù và đã nuôi con một mình trong một túp lều đổ nát 20 năm tuổi, sống bằng rau dại, canh lá nguyệt quế và gạo từ các khoản đóng góp của địa phương. Những đứa trẻ kiếm được 30.000 đồng mỗi ngày, chỉ đủ ăn trưa và đi nhặt cát để kiếm thêm thu nhập, cả gia đình phụ thuộc vào thu nhập của mình.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"HÀNH TRÌNH thực hiện ƯỚC MƠ cho cô gái trẻ, và những nguy hiểm luôn rình rập trong rừng. Tập 492","1298b475-3716-4a75-b3ab-87a39efcbda4",2025-05-30T14:18:30Z,2025-05-30T14:18:30Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=VgYHl8BTI7Q","Việc xây dựng những ngôi nhà này trên địa hình đồi núi và đá đầy thách thức đòi hỏi nỗ lực đáng kể, bao gồm quá trình giải phóng mặt bằng kéo dài một tuần. Dự án phát triển mạnh mẽ nhờ sự hợp tác giữa Tiến Nguyễn TV, công nhân địa phương và các gia đình nhận được hỗ trợ. Ngôi nhà có cửa chính chắc chắn và bồn nước, với sàn được thiết kế để đảm bảo an toàn. Người nhận có trách nhiệm chăm sóc đứa con nhỏ của mình và kiếm tiền từ khi còn nhỏ.","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"PHẦN 1: CHUYẾN ĐI ĐẦU NĂM..Mang niềm vui và những điều BẤT NGỜ đến cho NGƯỜI NGHÈO. Tập 100","12a3f4d8-1493-4007-984b-f6a79115813e",2025-05-29T01:28:16Z,2025-09-22T18:01:47Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=WulH_nI0FjA","Một người đàn ông sống trong một túp lều đổ nát và mắc bệnh lao, tự nuôi sống bản thân bằng cách thu thập phân bò—một minh họa rõ nét về tình trạng nghèo đói cùng cực. Video cũng cho thấy những cải thiện nhà ở nhanh chóng, với những ngôi nhà mới được xây dựng cho chú Danh và một gia đình lớn tuổi chỉ trong vài ngày, cho thấy tác động hữu hình của sự hỗ trợ có mục tiêu.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cha mẹ bỏ con giữa cuộc đời nghèo khổ, ăn bắp chuối thay cơm để tồn tại qua ngày. Tập 463","1372e372-278a-4b9a-8737-4d9b5f9f09d9",2025-05-29T01:28:17Z,2025-09-22T18:26:46Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=Vx6RO3ThbF0","Một gia đình dân tộc gồm tám người sống trong cảnh nghèo đói cùng cực trong một ngôi nhà tôn tồi tàn trên vùng đất khô cằn, nhiều đá ở tỉnh Định Thuận trong 10 năm. Gia đình, bao gồm sáu đứa con nhỏ, đều mắc bệnh tật. Thu nhập duy nhất của họ là 1 triệu đồng hàng tháng từ người cha vắng nhà, được bổ sung bằng thu nhập ít ỏi từ việc trồng điều và chăn nuôi. Do nghèo đói cùng cực, chế độ ăn của họ chủ yếu là thân cây chuối và mì ăn liền, không đủ tiền mua cá hoặc thịt. Người mẹ yếu và mắc bệnh phổi. Đứa con út phải đi bộ đường dài đến trường hàng ngày, trong khi những anh chị lớn hơn được mô tả là không biết cha mình ở đâu. Gia đình sở hữu một ngôi nhà trong làng nhưng chọn sống trong rừng vì thiếu việc làm.","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"NỖI SỢ HÃI TRONG CĂN NHÀ LẠNH LẼO..phải chăm sóc hai người con BỆNH TẬT. Tập 55","146e0b21-28bf-4abf-b872-cd0315bd5c81",2025-05-29T01:28:16Z,2025-09-22T17:57:19Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=JOz1SEILLq4","Những thách thức to lớn mà một gia đình phải đối mặt khi vật lộn với các vấn đề sức khỏe nghiêm trọng và khó khăn về tài chính. Cô Pho, 59 tuổi, là người chăm sóc duy nhất cho hai anh trai của mình, Binh, người đã bị liệt trong một thập kỷ và An, người bị bệnh tâm thần trong cùng thời gian. Ngoài ra, gia đình còn chăm sóc một đứa trẻ bị gãy cột sống và teo chân, phải chịu đựng những cơn đau liên tục. Gia đình đã bán nhà và vay tiền để trang trải các chi phí y tế lớn, dẫn đến căng thẳng đáng kể về tài chính và cảm xúc.","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"NGƯỜI ĂN KHÔNG HẾT,KẺ LẦN CHẲNG RA..CẬU BÉ đáng yêu phụ giúp mẹ lụm phân bò để có GẠO ăn. Tập 79","14c1ca60-68a4-4d18-866c-b245db9de4c7",2025-05-29T01:28:16Z,2025-09-22T17:59:41Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=UVPwJl5NLDc","Cuộc đấu tranh kinh tế của một gia đình, chủ yếu là bán phân bò và công việc chặt ""le"" của người cha trên núi. Mặc dù túp lều cũ kỹ, dột nát, họ vẫn thích ở đó để chăn nuôi gia súc và hít thở không khí trong lành. Cuộc sống hàng ngày của họ xoay quanh việc thu thập phân bò, hái đậu, làm nông và chăn nuôi gia súc. Chăn nuôi lợn là hoạt động quan trọng, lợn được cho ăn cây chuối, lúa và phân bò. Người mẹ bị bệnh mà không có thuốc men, và những đứa trẻ có vẻ đói và suy dinh dưỡng, nhấn mạnh những lo ngại nghiêm trọng về sức khỏe do hạn chế tiếp cận giáo dục và chăm sóc sức khỏe ở nơi xa xôi của họ.","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"BÍ ẨN ở vùng đất hẻo lánh, người phụ nữ có cơ thể giống NGƯỜI ẾCH sống trong rừng. Tập 414","150dac68-de31-4074-95a8-60f2ea407d71",2025-05-29T01:28:17Z,2025-09-22T18:22:05Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=yw2ltiq-sTI","Một phụ nữ 55 tuổi thuộc dân tộc Rac Lay bị dị tật cột sống bẩm sinh, sống trong cảnh nghèo đói cùng cực trong một túp lều đổ nát được phủ bằng bạt bạc ở một vùng núi của tỉnh Linh Thuận. Dị tật cột sống của người phụ nữ này gây ra những cơn đau dữ dội, làm nổi bật tình trạng thiếu chăm sóc y tế đầy đủ. Thu nhập duy nhất của bà đến từ việc thu gom phân bò và thỉnh thoảng nhận được một khoản tiền nhỏ để chữa bệnh theo phương pháp truyền thống. Sống biệt lập, chồng bà mất tích hoặc đã chết, và các con bà đều đã rời đi, để lại bà một mình trong túp lều của mình trong 55 năm.
","People with Disabilities","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"VUI MỪNG khi thấy người nghèo khổ có nơi ở ổn định vào dịp cận TẾT. Tập 425","15236b8a-c616-423f-a6a3-8688ad96c3dd",2025-05-29T01:28:17Z,2025-09-22T18:23:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=_AMCAZ4zX5E","Bị buộc phải trở về nhà sau khi mang thai ngoài giá thú, từ việc nhặt phân bò để bán và mua sữa cho con đến việc nhận được sự hỗ trợ của cộng đồng với một ngôi nhà mới và những thứ thiết yếu. Gia đình sống ở một vùng xa xôi, hiếm khi giao tiếp với người ngoài hoặc họ hàng, nhấn mạnh sự cô lập và lòng biết ơn của họ đối với sự hỗ trợ hạn chế của cộng đồng.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
